column1,Benefit_per_order,Order_City,Order_Country,Order_Customer_Id,order_date_DateOrders,Order_Id,Order_Item_Cardprod_Id,Order_Item_Discount,Order_Item_Discount_Rate,Order_Item_Id,Order_Item_Product_Price,Order_Item_Profit_Ratio,Order_Item_Quantity,Order_Item_Total,Order_Profit_Per_Order,Order_Region,Order_State,Order_Status,Order_Zipcode,Sales,Type,,,,,,,,,,,,,,,,,,,,,,,
1933,-367.1199951,Mississauga,Canada,8051,47:00.0,44802,818,24,0.10000000149011612,111913,47.99000168,-1.700000048,5,215.9600067,-367.1199951,Canada,Ontario,PENDING,NULL,239.9499969482422,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1934,-66.48000336,Detroit,Estados Unidos,9202,53:00.0,31738,37,8.75,0.050000001,79317,34.99000168,-0.400000006,5,166.1999969,-66.48000336,US Center ,Michigan,PROCESSING,48227,174.9499969482422,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1935,51.130001068115234,Minneapolis,Estados Unidos,2922,23:00.0,35393,93,8.75,0.07,88393,24.98999977,0.4399999976158142,5,116.1999969,51.13000107,US Center ,Minnesota,PROCESSING,55407,124.94999694824219,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1936,40.36000061035156,Charlotte,Estados Unidos,9368,27:00.0,39081,276,20.790000915527344,0.12999999523162842,97553,31.98999977,0.28999999165534973,5,139.1600037,40.36000061,South of  USA ,Carolina del Norte,PROCESSING,28205,159.9499969482422,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1937,208.77999877929688,Houston,Estados Unidos,712,16:00.0,40716,191,64.98999786376953,0.12999999523162842,101576,99.98999786,0.47999998927116394,5,434.9599915,208.7799988,US Center ,Texas,PROCESSING,77041,499.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1938,42.5,Windsor,Canada,1222,11:00.0,41612,191,74.98999786376953,0.15000000596046448,103876,99.98999786,0.10000000149011612,5,424.9599915,42.5,Canada,Ontario,PROCESSING,NULL,499.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1939,68.44999694824219,Newport News,Estados Unidos,275,27:00.0,36298,191,79.98999786376953,0.1599999964237213,90634,99.98999786,0.1599999964237213,5,419.9599915,68.44999695,South of  USA ,Virginia,PROCESSING,23602,499.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1940,-671.9299927,San Francisco,Estados Unidos,12279,32:00.0,40634,191,79.98999786376953,0.1599999964237213,101388,99.98999786,-1.600000024,5,419.9599915,-671.9299927,West of USA ,California,PROCESSING,94110,499.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1941,104.9800033569336,Minneapolis,Estados Unidos,2922,23:00.0,35393,365,0,0,88397,59.99000168,0.3499999940395355,5,299.9500122,104.9800034,US Center ,Minnesota,PROCESSING,55407,299.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1942,77.75,San Francisco,Estados Unidos,8520,10:00.0,36654,365,12,0.039999999,91492,59.99000168,0.27000001072883606,5,287.9500122,77.75,West of USA ,California,PROCESSING,94122,299.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1943,35.43000030517578,Oceanside,Estados Unidos,3373,52:00.0,36636,365,16.5,0.059999999,91446,59.99000168,0.12999999523162842,5,283.4500122,35.43000031,East of USA,Nueva York,PROCESSING,11572,299.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1944,126.69999694824219,Surrey,Canada,8587,43:00.0,47796,365,35.99000168,0.11999999731779099,119523,59.99000168,0.47999998927116394,5,263.9599915,126.6999969,Canada,Columbia británica,PROCESSING,NULL,299.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1945,31.87000084,San Antonio,Estados Unidos,288,54:00.0,35266,365,44.99000168,0.15000000596046448,88070,59.99000168,0.12999999523162842,5,254.9600067,31.87000084,US Center ,Texas,PROCESSING,78207,299.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1946,119.83000183105469,Omaha,Estados Unidos,8004,32:00.0,34089,365,44.99000168,0.15000000596046448,85095,59.99000168,0.4699999988079071,5,254.9600067,119.8300018,US Center ,Nebraska,PROCESSING,68104,299.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1947,40.09000015258789,North York,Canada,1507,55:00.0,50571,365,53.99000168,0.18000000715255737,126379,59.99000168,0.1599999964237213,5,245.9600067,40.09000015,Canada,Ontario,PROCESSING,NULL,299.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1948,95.01999664,North York,Canada,228,09:00.0,46744,627,2,0.01,116872,39.99000168,0.47999998927116394,5,197.9499969,95.01999664,Canada,Ontario,PROCESSING,NULL,199.9499969482422,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1949,89.08000183105469,Baltimore,Estados Unidos,10753,15:00.0,36894,627,2,0.01,92072,39.99000168,0.44999998807907104,5,197.9499969,89.08000183,East of USA,Maryland,PROCESSING,21215,199.9499969482422,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1950,47.11000061035156,Dallas,Estados Unidos,2368,31:00.0,39241,627,2,0.01,97952,39.99000168,0.23999999463558197,5,197.9499969,47.11000061,US Center ,Texas,PROCESSING,75081,199.9499969482422,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1951,30.62999916,Calgary,Canada,9484,02:00.0,46992,502,5,0.019999999552965164,117430,50,0.12999999523162842,5,245,30.62999916,Canada,Alberta,PROCESSING,NULL,250,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1952,28.790000915527344,New York City,Estados Unidos,7005,43:00.0,32277,627,8,0.039999999,80720,39.99000168,0.15000000596046448,5,191.9499969,28.79000092,East of USA,Nueva York,PROCESSING,10035,199.9499969482422,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1953,59.150001525878906,Surrey,Canada,8587,43:00.0,47796,502,22.5,0.090000004,119525,50,0.25999999046325684,5,227.5,59.15000153,Canada,Columbia británica,PROCESSING,NULL,250,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1954,20.559999465942383,Oceanside,Estados Unidos,3373,52:00.0,36636,627,18,0.090000004,91447,39.99000168,0.10999999940395355,5,181.9499969,20.55999947,East of USA,Nueva York,PROCESSING,11572,199.9499969482422,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1955,65.98000336,New York City,Estados Unidos,9164,33:00.0,39498,502,22.5,0.090000004,98597,50,0.28999999165534973,5,227.5,65.98000336,East of USA,Nueva York,PROCESSING,10024,250,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1956,68.23000336,San Francisco,Estados Unidos,10500,09:00.0,37182,627,18,0.090000004,92793,39.99000168,0.3799999952316284,5,181.9499969,68.23000336,West of USA ,California,PROCESSING,94110,199.9499969482422,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1957,73.94000244140625,Seattle,Estados Unidos,3814,06:00.0,40647,502,22.5,0.090000004,101413,50,0.33000001311302185,5,227.5,73.94000244,West of USA ,Washington,PROCESSING,98115,250,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1958,96,Jackson,Estados Unidos,4346,32:00.0,32462,502,50,0.20000000298023224,81187,50,0.47999998927116394,5,200,96,US Center ,Michigan,PROCESSING,49201,250,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1959,70.48000336,Columbus,Estados Unidos,2233,58:00.0,31410,627,49.99000168,0.25,78524,39.99000168,0.4699999988079071,5,149.9600067,70.48000336,East of USA,Ohio,PROCESSING,43229,199.9499969482422,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1960,8.550000190734863,Arlington,Estados Unidos,7045,36:00.0,31957,797,4.5,0.050000001,79882,17.98999977,0.10000000149011612,5,85.44999695,8.550000191,US Center ,Texas,PROCESSING,76017,89.94999694824219,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1961,-20.09000015,Chicago,Estados Unidos,7330,17:00.0,36837,825,14.399999618530273,0.090000004,91926,31.98999977,-0.140000001,5,145.5500031,-20.09000015,US Center ,Illinois,PROCESSING,60653,159.9499969482422,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1962,6.800000190734863,Waterbury,Estados Unidos,2136,52:00.0,37675,926,11.989999771118164,0.15000000596046448,94041,15.98999977,0.10000000149011612,5,67.95999908,6.800000191,East of USA,Connecticut,PROCESSING,6708,79.94999694824219,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1963,20.799999237060547,Seattle,Estados Unidos,12333,27:00.0,32536,906,31.239999771118164,0.25,81371,24.98999977,0.2199999988079071,5,93.70999908,20.79999924,West of USA ,Washington,PROCESSING,98105,124.94999694824219,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1964,22.079999923706055,Houston,Estados Unidos,9554,02:00.0,31336,93,8.75,0.07,78334,24.98999977,0.1899999976158142,5,116.1999969,22.07999992,US Center ,Texas,SUSPECTED_FRAUD,77041,124.94999694824219,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1965,41.58000183105469,New York City,Estados Unidos,2062,03:00.0,32846,191,27.5,0.059999999,82148,99.98999786,0.090000004,5,472.4500122,41.58000183,East of USA,Nueva York,SUSPECTED_FRAUD,10011,499.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1966,48.02000045776367,Los Angeles,Estados Unidos,2518,47:00.0,35083,191,74.98999786376953,0.15000000596046448,87618,99.98999786,0.10999999940395355,5,424.9599915,48.02000046,West of USA ,California,SUSPECTED_FRAUD,90045,499.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1967,121.86000061035156,San Francisco,Estados Unidos,7007,41:00.0,39036,191,124.98999786376953,0.25,97444,99.98999786,0.33000001311302185,5,374.9599915,121.8600006,West of USA ,California,SUSPECTED_FRAUD,94110,499.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1968,54.70000076293945,Philadelphia,Estados Unidos,11743,07:00.0,37493,365,9,0.029999999329447746,93567,59.99000168,0.1899999976158142,5,290.9500122,54.70000076,East of USA,Pensilvania,SUSPECTED_FRAUD,19143,299.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1969,76.98999786376953,Henderson,Estados Unidos,5001,52:00.0,33619,365,53.99000168,0.18000000715255737,83925,59.99000168,0.3100000023841858,5,245.9600067,76.98999786,South of  USA ,Kentucky,SUSPECTED_FRAUD,42420,299.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1970,88.55000305175781,Parker,Estados Unidos,6162,33:00.0,31797,365,53.99000168,0.18000000715255737,79450,59.99000168,0.36000001430511475,5,245.9600067,88.55000305,West of USA ,Colorado,SUSPECTED_FRAUD,80134,299.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1971,59.99000168,Parker,Estados Unidos,6162,33:00.0,31797,365,59.99000168,0.20000000298023224,79449,59.99000168,0.25,5,239.9600067,59.99000168,West of USA ,Colorado,SUSPECTED_FRAUD,80134,299.95001220703125,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1972,71.20999908447266,Fairfield,Estados Unidos,4045,46:00.0,32594,502,22.5,0.090000004,81522,50,0.3100000023841858,5,227.5,71.20999908,West of USA ,California,SUSPECTED_FRAUD,94533,250,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1973,67.43000030517578,Seattle,Estados Unidos,2053,26:00.0,34103,502,32.5,0.12999999523162842,85125,50,0.3100000023841858,5,217.5,67.43000031,West of USA ,Washington,SUSPECTED_FRAUD,98115,250,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1974,67.44000244140625,San Diego,Estados Unidos,4209,12:00.0,37048,502,42.5,0.17000000178813934,92444,50,0.33000001311302185,5,207.5,67.44000244,West of USA ,California,SUSPECTED_FRAUD,92037,250,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1975,50.380001068115234,Los Angeles,Estados Unidos,11197,34:00.0,36344,825,25.59000015258789,0.1599999964237213,90743,31.98999977,0.3799999952316284,5,134.3600006,50.38000107,West of USA ,California,SUSPECTED_FRAUD,90036,159.9499969482422,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1976,-41.65999985,Houston,Estados Unidos,9554,02:00.0,31336,822,47.99000168,0.20000000298023224,78332,47.99000168,-0.219999999,5,191.9600067,-41.65999985,US Center ,Texas,SUSPECTED_FRAUD,77041,239.9499969482422,TRANSFER,,,,,,,,,,,,,,,,,,,,,,,
1977,43.68000030517578,Cape Town,SudAfrica,10610,55:00.0,46495,403,5.199999809265137,0.039999999,116247,129.9900055,0.3499999940395355,1,124.7900009,43.68000031,Southern Africa,Cabo Occidental,CLOSED,NULL,129.99000549316406,CASH,,,,,,,,,,,,,,,,,,,,,,,
1978,12.279999732971191,Fayún,Egipto,10046,33:00.0,50236,403,7.150000095367432,0.059999999,125567,129.9900055,0.10000000149011612,1,122.8399963,12.27999973,North Africa,Fayún,CLOSED,NULL,129.99000549316406,CASH,,,,,,,,,,,,,,,,,,,,,,,
1979,120.2699966430664,Bournemouth,Reino Unido,13443,13:00.0,69890,1349,67.80999755859375,0.15000000596046448,173205,452.0400085,0.3100000023841858,1,384.230011,120.2699966,Northern Europe,Inglaterra,CLOSED,NULL,452.0400085449219,CASH,,,,,,,,,,,,,,,,,,,,,,,
1980,9.489999771118164,Dnipropetrovsk,Ucrania,3636,27:00.0,48329,191,16,0.1599999964237213,120880,99.98999786,0.10999999940395355,1,83.98999786,9.489999771,Eastern Europe,Dnipropetrovsk,CLOSED,NULL,99.98999786376953,CASH,,,,,,,,,,,,,,,,,,,,,,,
1981,61.099998474121094,Turin,Italia,1001,54:00.0,18160,403,0,0,45391,129.9900055,0.4699999988079071,1,129.9900055,61.09999847,Southern Europe,Piamonte,CLOSED,NULL,129.99000549316406,CASH,,,,,,,,,,,,,,,,,,,,,,,
1982,29.600000381469727,Turin,Italia,1001,54:00.0,18160,403,1.2999999523162842,0.01,45387,129.9900055,0.23000000417232513,1,128.6900024,29.60000038,Southern Europe,Piamonte,CLOSED,NULL,129.99000549316406,CASH,,,,,,,,,,,,,,,,,,,,,,,
1983,62.400001525878906,Courbevoie,Francia,5082,48:00.0,18154,403,5.199999809265137,0.039999999,45371,129.9900055,0.5,1,124.7900009,62.40000153,Western Europe,Isla de Francia,CLOSED,NULL,129.99000549316406,CASH,,,,,,,,,,,,,,,,,,,,,,,
1984,43.68000030517578,Argentan,Francia,934,07:00.0,10394,403,5.199999809265137,0.039999999,26031,129.9900055,0.3499999940395355,1,124.7900009,43.68000031,Western Europe,Normandía,CLOSED,NULL,129.99000549316406,CASH,,,,,,,,,,,,,,,,,,,,,,,
1985,17.290000915527344,Cognac,Francia,10735,42:00.0,20029,403,6.5,0.050000001,50076,129.9900055,0.14000000059604645,1,123.4899979,17.29000092,Western Europe,Aquitania-Lemosín-Poitou-Charentes,CLOSED,NULL,129.99000549316406,CASH,,,,,,,,,,,,,,,,,,,,,,,
1986,42.99000168,Turin,Italia,6346,35:00.0,66423,403,7.150000095367432,0.059999999,166047,129.9900055,0.3499999940395355,1,122.8399963,42.99000168,Southern Europe,Piamonte,CLOSED,NULL,129.99000549316406,CASH,,,,,,,,,,,,,,,,,,,,,,,
1987,-12.27999973,Stuttgart,Alemania,12128,14:00.0,15338,403,7.150000095367432,0.059999999,38358,129.9900055,-0.100000001,1,122.8399963,-12.27999973,Western Europe,Baden-Wurtemberg,CLOSED,NULL,129.99000549316406,CASH,,,,,,,,,,,,,,,,,,,,,,,
1988,83.98999786376953,La Baule-Escoublac,Francia,14745,22:00.0,71192,1353,41.529998779296875,0.090000004,174507,461.480011,0.20000000298023224,1,419.9500122,83.98999786,Western Europe,Países del Loira,CLOSED,NULL,461.4800109863281,CASH,,,,,,,,,,,,,,,,,,,,,,,
1989,34.29999923706055,Saint-Michel-sur-Orge,Francia,11507,15:00.0,17279,403,11.699999809265137,0.090000004,43200,129.9900055,0.28999999165534973,1,118.2900009,34.29999924,Western Europe,Isla de Francia,CLOSED,NULL,129.99000549316406,CASH,,,,,,,,,,,,,,,,,,,,,,,
1990,36.27000045776367,Saint-Malo,Francia,11365,52:00.0,64951,403,13,0.10000000149011612,162374,129.9900055,0.3100000023841858,1,116.9899979,36.27000046,Western Europe,Bretaña,CLOSED,NULL,129.99000549316406,CASH,,,,,,,,,,,,,,,,,,,,,,,
1991,8.579999923706055,Ghent,Bélgica,2860,16:00.0,16477,403,15.600000381469727,0.11999999731779099,41154,129.9900055,0.079999998,1,114.3899994,8.579999924,Western Europe,Flanders Oriental,CLOSED,NULL,129.99000549316406,CASH,,,,,,,,,,,,,,,,,,,,,,,
1992,23.75,Ghent,Bélgica,2860,16:00.0,16477,403,16.899999618530273,0.12999999523162842,41152,129.9900055,0.20999999344348907,1,113.0899963,23.75,Western Europe,Flanders Oriental,CLOSED,NULL,129.99000549316406,CASH,,,,,,,,,,,,,,,,,,,,,,,
1993,51.93000030517578,Rome,Italia,614,31:00.0,14003,403,19.5,0.15000000596046448,35032,129.9900055,0.4699999988079071,1,110.4899979,51.93000031,Southern Europe,Lacio,CLOSED,NULL,129.99000549316406,CASH,,,,,,,,,,,,,,,,,,,,,,,
1994,9.06000042,Ghent,Bélgica,2860,16:00.0,16477,403,19.5,0.15000000596046448,41151,129.9900055,0.079999998,1,110.4899979,9.06000042,Western Europe,Flanders Oriental,CLOSED,NULL,129.99000549316406,CASH,,,,,,,,,,,,,,,,,,,,,,,
1995,22.68000030517578,Montpellier,Francia,3433,09:00.0,18763,365,9.600000381469727,0.1599999964237213,46917,59.99000168,0.44999998807907104,1,50.38999939,22.68000031,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,CLOSED,NULL,59.99000168,CASH,,,,,,,,,,,,,,,,,,,,,,,
1996,51.31999969482422,Maisons-Alfort,Francia,8502,02:00.0,14621,403,20.799999237060547,0.1599999964237213,36573,129.9900055,0.4699999988079071,1,109.1900024,51.3199997,Western Europe,Isla de Francia,CLOSED,NULL,129.99000549316406,CASH,,,,,,,,,,,,,,,,,,,,,,,
1997,13.68999958,Stuttgart,Alemania,12128,14:00.0,15338,365,10.199999809265137,0.17000000178813934,38356,59.99000168,0.2800000011920929,1,49.79000092,13.68999958,Western Europe,Baden-Wurtemberg,CLOSED,NULL,59.99000168,CASH,,,,,,,,,,,,,,,,,,,,,,,
1998,-29.23999977,Hamburgo,Alemania,9210,05:00.0,15369,403,22.100000381469727,0.17000000178813934,38428,129.9900055,-0.270000011,1,107.8899994,-29.23999977,Western Europe,Hamburgo,CLOSED,NULL,129.99000549316406,CASH,,,,,,,,,,,,,,,,,,,,,,,
1999,96.55999755859375,Cholet,Francia,13575,28:00.0,70022,1350,71.41999816894531,0.20000000298023224,173337,357.1000061,0.3400000035762787,1,285.6799927,96.55999756,Western Europe,Países del Loira,CLOSED,NULL,357.1000061035156,CASH,,,,,,,,,,,,,,,,,,,,,,,
2000,16.329999923706055,Estocolmo,Suecia,4744,58:00.0,15480,365,15,0.25,38692,59.99000168,0.36000001430511475,1,44.99000168,16.32999992,Northern Europe,Estocolmo,CLOSED,NULL,59.99000168,CASH,,,,,,,,,,,,,,,,,,,,,,,
2001,6.75,Trier,Alemania,6735,42:00.0,64765,365,15,0.25,161881,59.99000168,0.15000000596046448,1,44.99000168,6.75,Western Europe,Renania-Palatinado,CLOSED,NULL,59.99000168,CASH,,,,,,,,,,,,,,,,,,,,,,,
2002,4.840000152587891,Trier,Alemania,6735,42:00.0,64765,502,6,0.11999999731779099,161882,50,0.10999999940395355,1,44,4.840000153,Western Europe,Renania-Palatinado,CLOSED,NULL,50,CASH,,,,,,,,,,,,,,,,,,,,,,,
2003,3.6500000953674316,Rome,Italia,614,31:00.0,14003,502,8.5,0.17000000178813934,35033,50,0.090000004,1,41.5,3.650000095,Southern Europe,Lacio,CLOSED,NULL,50,CASH,,,,,,,,,,,,,,,,,,,,,,,
2004,69.70999908447266,Mulhouse,Francia,6524,45:00.0,63141,365,50.99000168,0.17000000178813934,157848,59.99000168,0.2800000011920929,5,248.9600067,69.70999908,Western Europe,Alsacia-Champaña-Ardenas-Lorena,COMPLETE,NULL,299.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
2005,30.739999771118164,Amsterdam,Países Bajos,2792,22:00.0,66665,365,53.99000168,0.18000000715255737,166639,59.99000168,0.12999999523162842,5,245.9600067,30.73999977,Western Europe,Holanda Septentrional,COMPLETE,NULL,299.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
2006,113.13999938964844,Vannes,Francia,5209,41:00.0,17834,365,53.99000168,0.18000000715255737,44556,59.99000168,0.46000000834465027,5,245.9600067,113.1399994,Western Europe,Bretaña,COMPLETE,NULL,299.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
2007,24.600000381469727,Bochum,Alemania,5518,45:00.0,68647,365,53.99000168,0.18000000715255737,171626,59.99000168,0.10000000149011612,5,245.9600067,24.60000038,Western Europe,Renania del Norte-Westfalia,COMPLETE,NULL,299.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
2008,6,Solihull,Reino Unido,9955,23:00.0,18247,365,59.99000168,0.20000000298023224,45607,59.99000168,0.029999999329447746,5,239.9600067,6,Northern Europe,Inglaterra,COMPLETE,NULL,299.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
2009,-53.99000168,Palermo,Italia,10672,00:00.0,20047,365,59.99000168,0.20000000298023224,50111,59.99000168,-0.230000004,5,239.9600067,-53.99000168,Southern Europe,Sicilia,COMPLETE,NULL,299.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
2010,83.98999786376953,Perpignan,Francia,2129,42:00.0,61825,365,59.99000168,0.20000000298023224,154547,59.99000168,0.3499999940395355,5,239.9600067,83.98999786,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,COMPLETE,NULL,299.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
2011,-419.9299927,Trier,Alemania,1450,38:00.0,14774,365,59.99000168,0.20000000298023224,36970,59.99000168,-1.75,5,239.9600067,-419.9299927,Western Europe,Renania-Palatinado,COMPLETE,NULL,299.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
2012,24,Amsterdam,Países Bajos,2289,32:00.0,15376,365,59.99000168,0.20000000298023224,38449,59.99000168,0.10000000149011612,5,239.9600067,24,Western Europe,Holanda Septentrional,COMPLETE,NULL,299.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
2013,65.23999786376953,Ufa,Rusia,9555,57:00.0,43578,365,74.98999786376953,0.25,108826,59.99000168,0.28999999165534973,5,224.9600067,65.23999786,Eastern Europe,Bashkortostán,COMPLETE,NULL,299.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
2014,73.11000061035156,Milan,Italia,323,19:00.0,67387,365,74.98999786376953,0.25,168435,59.99000168,0.33000001311302185,5,224.9600067,73.11000061,Southern Europe,Lombardía,COMPLETE,NULL,299.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
2015,36.66999816894531,Madrid,España,1063,44:00.0,17386,365,74.98999786376953,0.25,43449,59.99000168,0.1599999964237213,5,224.9600067,36.66999817,Southern Europe,Madrid,COMPLETE,NULL,299.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
2016,112.4800033569336,Mougins,Francia,3046,06:00.0,12235,365,74.98999786376953,0.25,30573,59.99000168,0.5,5,224.9600067,112.4800034,Western Europe,Provenza-Alpes-Costa Azul,COMPLETE,NULL,299.95001220703125,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
2017,-47,Lowestoft,Reino Unido,10307,40:00.0,67114,502,0,0,167768,50,-0.189999998,5,250,-47,Northern Europe,Inglaterra,COMPLETE,NULL,250,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
2018,75,Kumanovo,Macedonia,2630,21:00.0,42112,502,0,0,105144,50,0.30000001192092896,5,250,75,Southern Europe,Kumanovo,COMPLETE,NULL,250,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
2019,59.99000168,Nantes,Francia,5268,13:00.0,62463,627,0,0,156118,39.99000168,0.30000001192092896,5,199.9499969,59.99000168,Western Europe,Países del Loira,COMPLETE,NULL,199.9499969482422,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
2020,65.98000336,Athis-Mons,Francia,8802,40:00.0,67702,627,0,0,169262,39.99000168,0.33000001311302185,5,199.9499969,65.98000336,Western Europe,Isla de Francia,COMPLETE,NULL,199.9499969482422,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
2021,6.25,Almelo,Países Bajos,3544,48:00.0,62713,502,0,0,156797,50,0.029999999329447746,5,250,6.25,Western Europe,Overijssel,COMPLETE,NULL,250,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
2022,103.94999694824219,Odense,Dinamarca,6011,11:00.0,11025,502,2.5,0.01,27605,50,0.41999998688697815,5,247.5,103.9499969,Northern Europe,Dinamarca Meridional,COMPLETE,NULL,250,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
2023,83.66000366210938,Kumanovo,Macedonia,2630,21:00.0,42112,502,2.5,0.01,105141,50,0.3400000035762787,5,247.5,83.66000366,Southern Europe,Kumanovo,COMPLETE,NULL,250,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
2024,67.30000305175781,Hasselt,Bélgica,9662,48:00.0,63712,627,2,0.01,159263,39.99000168,0.3400000035762787,5,197.9499969,67.30000305,Western Europe,Limburgo,COMPLETE,NULL,199.9499969482422,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
2025,95.01999664,Clamart,Francia,3370,50:00.0,14178,627,2,0.01,35489,39.99000168,0.47999998927116394,5,197.9499969,95.01999664,Western Europe,Isla de Francia,COMPLETE,NULL,199.9499969482422,DEBIT,,,,,,,,,,,,,,,,,,,,,,,
